Respondent ID,Start Date,End Date,Where is your company or organization on its open source journey? (Check all that apply),Where is your company or organization on its open source journey? (Check all that apply),Where is your company or organization on its open source journey? (Check all that apply),Where is your company or organization on its open source journey? (Check all that apply),Where is your company or organization on its open source journey? (Check all that apply),Where is your company or organization on its open source journey? (Check all that apply),Where is your company or organization on its open source journey? (Check all that apply),How many people work for your company or organization?,How often does your company do the following activities?,How often does your company do the following activities?,How often does your company do the following activities?,How often does your company do the following activities?,How often does your company do the following activities?,How often does your company do the following activities?,How often does your company do the following activities?,What percentage of your products include open source components?,Does your company have a formal policy governing use and contribution to open source projects in the following areas?,Does your company have a formal policy governing use and contribution to open source projects in the following areas?,Does your company have a formal policy governing use and contribution to open source projects in the following areas?,Does your company have a formal policy governing use and contribution to open source projects in the following areas?,Does your company have a formal policy governing use and contribution to open source projects in the following areas?,Does your company have an open source program (either formal or informal) or management initiative?,What are the primary responsibilities of the open source program? (Check all that apply),What are the primary responsibilities of the open source program? (Check all that apply),What are the primary responsibilities of the open source program? (Check all that apply),What are the primary responsibilities of the open source program? (Check all that apply),What are the primary responsibilities of the open source program? (Check all that apply),What are the primary responsibilities of the open source program? (Check all that apply),What are the primary responsibilities of the open source program? (Check all that apply),What are the primary responsibilities of the open source program? (Check all that apply),What are the primary responsibilities of the open source program? (Check all that apply),What are the primary responsibilities of the open source program? (Check all that apply),What are the primary responsibilities of the open source program? (Check all that apply),What are the primary responsibilities of the open source program? (Check all that apply),"Is the program or initiative formally structured with dedicated person-hours, reporting structure and/or job titles?",How many employees are part of your open source program?,"Where is the open source program or initiative located within the organization? If the effort is informal, answer based on who the primary organizers report to.","Where is the open source program or initiative located within the organization? If the effort is informal, answer based on who the primary organizers report to.",What is your role in the open source program?,What is your role in the open source program?,"In light of recent macroeconomic conditions, what is the likelihood that funding for your company's open source initiatives will increase or decrease in the upcoming fiscal year?",How long ago was the program established?,What are the areas where your company has most benefited from the open source program? (Check all that apply),What are the areas where your company has most benefited from the open source program? (Check all that apply),What are the areas where your company has most benefited from the open source program? (Check all that apply),What are the areas where your company has most benefited from the open source program? (Check all that apply),What are the areas where your company has most benefited from the open source program? (Check all that apply),What are the areas where your company has most benefited from the open source program? (Check all that apply),What are the areas where your company has most benefited from the open source program? (Check all that apply),What are the areas where your company has most benefited from the open source program? (Check all that apply),What are the areas where your company has most benefited from the open source program? (Check all that apply),What are the areas where your company has most benefited from the open source program? (Check all that apply),What are the areas where your company has most benefited from the open source program? (Check all that apply),What are the areas where your company has most benefited from the open source program? (Check all that apply),What are the areas where your company has most benefited from the open source program? (Check all that apply),What are the areas where your company has most benefited from the open source program? (Check all that apply),What are the areas where your company has most benefited from the open source program? (Check all that apply),What are the areas where your company has most benefited from the open source program? (Check all that apply),What are the ways your open source program quantifies success? (Check all that apply),What are the ways your open source program quantifies success? (Check all that apply),What are the ways your open source program quantifies success? (Check all that apply),What are the ways your open source program quantifies success? (Check all that apply),What are the ways your open source program quantifies success? (Check all that apply),What are the ways your open source program quantifies success? (Check all that apply),What are the ways your open source program quantifies success? (Check all that apply),What are the ways your open source program quantifies success? (Check all that apply),What are the ways your open source program quantifies success? (Check all that apply),What are the ways your open source program quantifies success? (Check all that apply),What are the ways your open source program quantifies success? (Check all that apply),What are the ways your open source program quantifies success? (Check all that apply),What are the ways your open source program quantifies success? (Check all that apply),What are the ways your open source program quantifies success? (Check all that apply),What are the ways your open source program quantifies success? (Check all that apply),What are the top three challenges your open source program faces? (Choose three),What are the top three challenges your open source program faces? (Choose three),What are the top three challenges your open source program faces? (Choose three),What are the top three challenges your open source program faces? (Choose three),What are the top three challenges your open source program faces? (Choose three),What are the top three challenges your open source program faces? (Choose three),What are the top three challenges your open source program faces? (Choose three),What are the top three challenges your open source program faces? (Choose three),What are the top three challenges your open source program faces? (Choose three),What are the top three challenges your open source program faces? (Choose three),What are the top three challenges your open source program faces? (Choose three),"On a scale of 1-5, how business-critical is your open source program to the success of your engineering or product teams? (1= extremely critical, 5 = not at all critical)",Has the open source program had a positive impact on your company's software practices?,Has the open source program had a positive impact on your company's software practices?,When does your company plan to start a program?,"Will the program or initiative be formally structured with dedicated person-hours, reporting structure and/or job titles?","Where will the open source program or initiative be located within the organization? If the effort is informal, answer based on who the primary organizers will report to.","Where will the open source program or initiative be located within the organization? If the effort is informal, answer based on who the primary organizers will report to.",What will be your role in the open source program?,What does your company aim to accomplish by starting an open source program? (Check all that apply),What does your company aim to accomplish by starting an open source program? (Check all that apply),What does your company aim to accomplish by starting an open source program? (Check all that apply),What does your company aim to accomplish by starting an open source program? (Check all that apply),What does your company aim to accomplish by starting an open source program? (Check all that apply),What does your company aim to accomplish by starting an open source program? (Check all that apply),What does your company aim to accomplish by starting an open source program? (Check all that apply),What does your company aim to accomplish by starting an open source program? (Check all that apply),What does your company aim to accomplish by starting an open source program? (Check all that apply),What does your company aim to accomplish by starting an open source program? (Check all that apply),What does your company aim to accomplish by starting an open source program? (Check all that apply),What does your company aim to accomplish by starting an open source program? (Check all that apply),What does your company aim to accomplish by starting an open source program? (Check all that apply),What does your company aim to accomplish by starting an open source program? (Check all that apply),What does your company aim to accomplish by starting an open source program? (Check all that apply),What does your company aim to accomplish by starting an open source program? (Check all that apply),What are the top three ways your open source program will quantify success? (Choose three),What are the top three ways your open source program will quantify success? (Choose three),What are the top three ways your open source program will quantify success? (Choose three),What are the top three ways your open source program will quantify success? (Choose three),What are the top three ways your open source program will quantify success? (Choose three),What are the top three ways your open source program will quantify success? (Choose three),What are the top three ways your open source program will quantify success? (Choose three),What are the top three ways your open source program will quantify success? (Choose three),What are the top three ways your open source program will quantify success? (Choose three),What are the top three ways your open source program will quantify success? (Choose three),What are the top three ways your open source program will quantify success? (Choose three),What are the top three ways your open source program will quantify success? (Choose three),What are the top three ways your open source program will quantify success? (Choose three),What have been the top three biggest challenges in establishing an open source program? (Choose three),What have been the top three biggest challenges in establishing an open source program? (Choose three),What have been the top three biggest challenges in establishing an open source program? (Choose three),What have been the top three biggest challenges in establishing an open source program? (Choose three),What have been the top three biggest challenges in establishing an open source program? (Choose three),What have been the top three biggest challenges in establishing an open source program? (Choose three),What have been the top three biggest challenges in establishing an open source program? (Choose three),What have been the top three biggest challenges in establishing an open source program? (Choose three),What have been the top three biggest challenges in establishing an open source program? (Choose three),What have been the top three biggest challenges in establishing an open source program? (Choose three),What have been the top three biggest challenges in establishing an open source program? (Choose three),What have been the top three biggest challenges in establishing an open source program? (Choose three),What have been the top three biggest challenges in establishing an open source program? (Choose three),What have been the top three biggest challenges in establishing an open source program? (Choose three),Why doesn’t your company have an open source program? (Check all that apply),Why doesn’t your company have an open source program? (Check all that apply),Why doesn’t your company have an open source program? (Check all that apply),Why doesn’t your company have an open source program? (Check all that apply),Why doesn’t your company have an open source program? (Check all that apply),Why doesn’t your company have an open source program? (Check all that apply),Why doesn’t your company have an open source program? (Check all that apply),Why doesn’t your company have an open source program? (Check all that apply),Why doesn’t your company have an open source program? (Check all that apply),Why doesn’t your company have an open source program? (Check all that apply),Why doesn’t your company have an open source program? (Check all that apply),Why doesn’t your company have an open source program? (Check all that apply),Would your company benefit from an open source program?,How would you approach creating an open source program within your organization?,What are the top three ways your company would benefit from an open source program? (Choose three),What are the top three ways your company would benefit from an open source program? (Choose three),What are the top three ways your company would benefit from an open source program? (Choose three),What are the top three ways your company would benefit from an open source program? (Choose three),What are the top three ways your company would benefit from an open source program? (Choose three),What are the top three ways your company would benefit from an open source program? (Choose three),What are the top three ways your company would benefit from an open source program? (Choose three),What are the top three ways your company would benefit from an open source program? (Choose three),What are the top three ways your company would benefit from an open source program? (Choose three),What are the top three ways your company would benefit from an open source program? (Choose three),What are the top three ways your company would benefit from an open source program? (Choose three),What are the top three ways your company would benefit from an open source program? (Choose three),What are the top three ways your company would benefit from an open source program? (Choose three),What are the top three ways your company would benefit from an open source program? (Choose three),What are the top three ways your company would benefit from an open source program? (Choose three),What are the top three ways your company would benefit from an open source program? (Choose three),Why not?,Why not?,Why not?,Why not?,Why not?,Why not?,Why not?,Why not?,Why not?,Why not?,Why not?,"If yes, please provide one or two specific examples.","If yes, please provide one or two specific examples.","The following list represents a range of large companies that participate in open source communities. To what degree do you perceive each of them to be “good open source community citizens” in terms of contributions, collaboration and leadership on open source projects and initiatives within the open source ecosystem?","The following list represents a range of large companies that participate in open source communities. To what degree do you perceive each of them to be “good open source community citizens” in terms of contributions, collaboration and leadership on open source projects and initiatives within the open source ecosystem?","The following list represents a range of large companies that participate in open source communities. To what degree do you perceive each of them to be “good open source community citizens” in terms of contributions, collaboration and leadership on open source projects and initiatives within the open source ecosystem?","The following list represents a range of large companies that participate in open source communities. To what degree do you perceive each of them to be “good open source community citizens” in terms of contributions, collaboration and leadership on open source projects and initiatives within the open source ecosystem?","The following list represents a range of large companies that participate in open source communities. To what degree do you perceive each of them to be “good open source community citizens” in terms of contributions, collaboration and leadership on open source projects and initiatives within the open source ecosystem?","The following list represents a range of large companies that participate in open source communities. To what degree do you perceive each of them to be “good open source community citizens” in terms of contributions, collaboration and leadership on open source projects and initiatives within the open source ecosystem?","The following list represents a range of large companies that participate in open source communities. To what degree do you perceive each of them to be “good open source community citizens” in terms of contributions, collaboration and leadership on open source projects and initiatives within the open source ecosystem?","The following list represents a range of large companies that participate in open source communities. To what degree do you perceive each of them to be “good open source community citizens” in terms of contributions, collaboration and leadership on open source projects and initiatives within the open source ecosystem?","The following list represents a range of large companies that participate in open source communities. To what degree do you perceive each of them to be “good open source community citizens” in terms of contributions, collaboration and leadership on open source projects and initiatives within the open source ecosystem?","The following list represents a range of large companies that participate in open source communities. To what degree do you perceive each of them to be “good open source community citizens” in terms of contributions, collaboration and leadership on open source projects and initiatives within the open source ecosystem?","The following list represents a range of large companies that participate in open source communities. To what degree do you perceive each of them to be “good open source community citizens” in terms of contributions, collaboration and leadership on open source projects and initiatives within the open source ecosystem?","To what degree does a company’s participation in, and contributions to, the open source community influence your organization’s buying decisions?","Does your organization have a program to reward and recognize open source contributors, inside or outside your organization?","In response to the COVID-19 pandemic, what is the likelihood that your organization will reallocate funds from events to recruiting and training activities produced by an open source project, association or foundation?","Is your company a member or sponsor of an open source foundation(s)? (e.g., Linux Foundation, Apache Software Foundation, Eclipse Foundation, OpenJS Foundation)",How valuable is the support and return on your investment you have received from these open source foundations11575010239,05/07/2020 02:17:00 AM,05/07/2020 08:18:05 AM,Consuming open source code in products or services,,Influencing open source projects via leadership or maintainer roles,,Collaborating with peers across open source projects and/or foundations,,,"1,001-10,000",Frequently,Frequently,Sometimes,Sometimes,Frequently,Frequently,Sometimes,61-80%,No,No,Yes,Yes,Yes,Yes,,Clearly communicating the open source strategy within and outside the company,Facilitating the effective use of open source in commercial products and services,,,,,,"Selecting and/or setting up infrastructure and tooling for open source use, contribution and creation",,,,Yes,5-9,IT,,Executive leadership or oversight (program manager reports to me),,Very likely to increase,6-10 years,,Increased speed and agility in the development cycle,,Lower licensing fees,,,,,,,,,,,,,,Faster compliance process,,,Number of contributors,,,,,,,,,,,,,Executive awareness and support,,,External awareness (marketing and communications),,,,,,3 – Somewhat critical,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Average,Above Average,Above Average,Average,Above Average,Excellent,Excellent,Above Average,Average,Above Average,Above Average,Moderately influential,Yes,Somewhat likely,Yes,High value,"101-1,000",Monthly,6-10,Yes,GPLv2,,,,,FossID,,,,,,,,,,,,,Veracode,,,,,,,,Yes,,GitLab paid version,,Free version of a vendor solution,,,,,Development speed,,,Quality of code,,,Technology flexibility and extensibility,,,,Developer or software engineer
11575004660,05/07/2020 02:12:49 AM,05/07/2020 03:40:32 AM,Consuming open source code in products or services,,,Initiating or releasing open source projects,Collaborating with peers across open source projects and/or foundations,,,51-250,Never,Frequently,Rarely,Frequently,Never,Frequently,Sometimes,81-100%,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haven’t considered it,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,Have never heard of an open source program,,,,,,,,,,,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Not at all influential,Yes,Neutral,Yes,Average value,"101-1,000",Quarterly,Don't know,No,MIT,,,,,,,,GitHub,,,,,,,,,,,,,,,,,,Don't know,GitHub paid version,,,,,,,Developer satisfaction,,,,Quality of code,,Security,,,,,C-level (non-technology) management
11575002755,05/07/2020 02:11:25 AM,05/07/2020 02:13:37 AM,,,,,,Not involved in open source,,2-50,Don't know,Don't know,Don't know,Never,Never,Never,Never,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11574677389,05/06/2020 10:48:55 PM,05/06/2020 10:50:22 PM,Consuming open source code in products or services,Contributing to upstream open source projects,Influencing open source projects via leadership or maintainer roles,Initiating or releasing open source projects,Collaborating with peers across open source projects and/or foundations,,,"More than 10,000",Frequently,Frequently,Frequently,Sometimes,Frequently,Frequently,Sometimes,81-100%,Yes,Yes,Yes,Yes,Yes,Yes,Owning and overseeing the execution of open source strategy,Clearly communicating the open source strategy within and outside the company,Facilitating the effective use of open source in commercial products and services,,Engaging with developer communities so the company contributes back to other projects effectively,,Maintaining open source license compliance reviews and oversight,Launching new open source projects,"Selecting and/or setting up infrastructure and tooling for open source use, contribution and creation","Developing and delivering open source training, resources and documentation",,,Yes,2-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11574455273,05/06/2020 08:52:41 PM,05/06/2020 09:00:23 PM,Consuming open source code in products or services,Contributing to upstream open source projects,Influencing open source projects via leadership or maintainer roles,,Collaborating with peers across open source projects and/or foundations,,,"1,001-10,000",Frequently,Frequently,Frequently,Rarely,Never,Sometimes,Rarely,81-100%,Yes,Yes,Yes,No,Yes,"No, but planning one",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In the next year,Yes,Office of the CTO,,Program manager,Increased developer recruitment and retention,Increased speed and agility in development cycle,Better license compliance,,,More influence in open source communities,Increased contributions to in-house open source projects from external or third-party contributors,More awareness of open source use and commercial dependencies,,Increased participation in external open source projects,,Increased innovation,"Culture change toward faster digital transformation, openness and agility",Better security testing and vulnerability management,,,,Faster compliance process,Volume of upstream code contributions,,,,,,,Open source culture within the company,,,,,,,,Getting executive support and buy-in,,Setting a budget and estimating program costs,Assessing or quantifying existing open source use and contribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Excellent,Average,Excellent,Excellent,Below Average,Excellent,Average,Below Average,,Below Average,Average,Not at all influential,No,Somewhat likely,No,,1-10,Hourly,6-10,Yes,MIT,,,,,,,,GitHub,,,,,,,,,,,,,,We utilize a homegrown tool or methodology for open source compliance,,,,Yes,GitHub paid version,,,,Homegrown solution,,,,,Functionality,Performance and stability,,,Security,,,,,Community manager or developer advocate
11574106677,05/06/2020 06:39:49 PM,05/06/2020 06:48:11 PM,Consuming open source code in products or services,Contributing to upstream open source projects,,,,,,"More than 10,000",Rarely,Frequently,Frequently,Never,Never,Rarely,Never,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Time or resource constraints,,,,Yes,,Increased developer recruitment and retention,Increased speed and agility in development cycle,,,,,,,,,Faster time to market with new products,,,,,,,,,,,,,,,,,,,Very Poor,Don't know,Average,Above Average,Don't know,Excellent,Above Average,Don't know,Above Average,Don't know,Don't know,Moderately influential,No,Very unlikely,No,,0,Weekly,1-5,Don't know,Don't know,,,,,,,,,,,,,,,,,,,,,,,We do not utilize a tool or methodology for open source compliance,,,Don't know,GitHub paid version,,"Other vendor’s paid version (e.g., Bitbucket)",,,,,Developer satisfaction,,Functionality,Performance and stability,,,,,,,,"IT management, including CIO, CISO, CTO"
11573729047,05/06/2020 04:38:27 PM,05/06/2020 05:10:15 PM,Consuming open source code in products or services,Contributing to upstream open source projects,Influencing open source projects via leadership or maintainer roles,Initiating or releasing open source projects,Collaborating with peers across open source projects and/or foundations,,,"More than 10,000",Frequently,Frequently,Frequently,Rarely,Rarely,Frequently,Frequently,81-100%,Yes,No,Yes,Yes,Yes,Yes,Owning and overseeing the execution of open source strategy,Clearly communicating the open source strategy within and outside the company,Facilitating the effective use of open source in commercial products and services,Ensuring high-quality and frequent releases of code to open source communities,Engaging with developer communities so the company contributes back to other projects effectively,Fostering an open source culture within an organization,Maintaining open source license compliance reviews and oversight,Launching new open source projects,"Selecting and/or setting up infrastructure and tooling for open source use, contribution and creation","Developing and delivering open source training, resources and documentation",,,Yes,5-9,Office of the CTO,,Program manager,,Neutral,3-5 years,Increased developer recruitment and retention,Increased speed and agility in the development cycle,Better license compliance,,,More influence in open source communities,Increased contributions to in-house open source projects from external or third-party contributors,More awareness of open source use and commercial dependencies,Increased market adoption of open source projects,Increased participation in external open source projects,,Increased innovation,"Culture change, with improved interaction among departments",,,,Fewer license violations,Faster compliance process,Volume of upstream code contributions,Number of open source projects initiated,Number of contributors,,"Developer velocity, efficiency, and/or productivity",,Reach in open source communities,Open source culture within the company,,Project code quality,Cost savings,,,,,,,,,License compliance overhead,,,Tracking metrics and performance,,2 – Very critical,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Below Average,Excellent,Average,Excellent,Above Average,Above Average,Above Average,Below Average,Average,Average,Average,Extremely influential,Yes,Somewhat likely,Yes,Average value,"101-1,000",Hourly,More than 100,Yes,Apache 2.0,,,,,,FOSSA,,GitHub,,,,,,,,,,,,,,,,,,Yes,GitHub paid version,,,,,,,,Development speed,,,,Reliable support and/or consulting services,,,,,,Community manager or developer advocate
11572920690,05/06/2020 12:57:38 PM,05/06/2020 01:20:53 PM,Consuming open source code in products or services,Contributing to upstream open source projects,,Initiating or releasing open source projects,Collaborating with peers across open source projects and/or foundations,,,"More than 10,000",Sometimes,Frequently,Frequently,Rarely,Sometimes,Sometimes,Sometimes,81-100%,Yes,Yes,Yes,Yes,No,Yes,Owning and overseeing the execution of open source strategy,Clearly communicating the open source strategy within and outside the company,Facilitating the effective use of open source in commercial products and services,,,Fostering an open source culture within an organization,Maintaining open source license compliance reviews and oversight,Launching new open source projects,"Selecting and/or setting up infrastructure and tooling for open source use, contribution and creation","Developing and delivering open source training, resources and documentation",,,Yes,2-4,Legal,,Program manager,,Somewhat likely to decrease,6-10 years,,,Better license compliance,,,More influence in open source communities,,More awareness of open source use and commercial dependencies,Increased market adoption of open source projects,,,Increased innovation,"Culture change, with improved interaction among departments",,,,Fewer license violations,Faster compliance process,,Number of open source projects initiated,Number of contributors,,,,Reach in open source communities,Open source culture within the company,Time to market with new products,Project code quality,,,,,,Executive awareness and support,"Insufficient budget, program costs",,,,,,,Tool selection and adoption,1 – Extremely critical,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Above Average,Excellent,Excellent,Excellent,Excellent,Above Average,Excellent,Excellent,Excellent,Don't know,Don't know,Moderately influential,No,Somewhat unlikely,No,,1-10,Daily,Don't know,Yes,Apache 2.0,,,,,,,,,,,,,,,,Synopsys,,,,,,,,,,Yes,GitHub paid version,GitLab paid version,,,,,,Developer satisfaction,Development speed,,Performance and stability,,,,,,,,Other
11572830599,05/06/2020 12:33:39 PM,05/06/2020 12:43:18 PM,Consuming open source code in products or services,,,Initiating or releasing open source projects,,,,"1,001-10,000",Rarely,Frequently,Frequently,Sometimes,Sometimes,Sometimes,Rarely,41-60%,Yes,No,Yes,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Don’t see the business value,,,,,,Yes,,,,,,,More influence in open source communities,Increased contributions to in-house open source projects from external or third-party contributors,,,,,Increased innovation,,,,,,,,,,,,,,,,,,Below Average,Don't know,Above Average,Excellent,Don't know,Above Average,Excellent,Average,Above Average,Don't know,Above Average,Slightly influential,No,Neutral,No,,1-10,Quarterly,1-5,Don't know,BSD 2-clause,,,,,,,,GitHub,,,,,,,,,,,,,,,,,,No,GitHub paid version,,,,,,,,Development speed,,Performance and stability,,,,,Total cost of ownership (licenses and developer time),,,"IT management, including CIO, CISO, CTO"
11572729570,05/06/2020 12:08:05 PM,05/06/2020 12:20:01 PM,Consuming open source code in products or services,Contributing to upstream open source projects,,Initiating or releasing open source projects,,,,2-50,Sometimes,Frequently,Never,Never,Sometimes,Sometimes,Never,81-100%,No,Yes,Yes,Yes,Yes,Yes,,,,Ensuring high-quality and frequent releases of code to open source communities,Engaging with developer communities so the company contributes back to other projects effectively,Fostering an open source culture within an organization,,Launching new open source projects,,,,,No,10+,Office of the CTO,,No formal role,,Neutral,3-5 years,,Increased speed and agility in the development cycle,,,Lower support costs,,,More awareness of open source use and commercial dependencies,,Increased participation in external open source projects,Faster time to market with new products,,,,,,,,,,,,"Developer velocity, efficiency, and/or productivity",,,Open source culture within the company,Time to market with new products,,Cost savings,,,,Ability to influence open source projects,,,,,,,Vulnerability monitoring and remediation,,Tool selection and adoption,2 – Very critical,Don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Poor,Don't know,Average,Above Average,Don't know,Above Average,Don't know,Don't know,Don't know,Don't know,Don't know,Slightly influential,No,Very unlikely,No,,1-10,Daily,1-5,No,MIT,,,,,,,,,,,,,,,,,,,,,,,We do not utilize a tool or methodology for open source compliance,,,No,GitHub paid version,GitLab paid version,,,,,,Developer satisfaction,Development speed,,,,,,,Total cost of ownership (licenses and developer time),,,Developer or software engineer
11572526045,05/06/2020 11:16:15 AM,05/06/2020 11:23:05 AM,Consuming open source code in products or services,Contributing to upstream open source projects,,,,,,2-50,Rarely,Frequently,Frequently,Never,Rarely,Never,Never,81-100%,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Time or resource constraints,,,,Yes,,,,,,,More influence in open source communities,,,,Increased participation in external open source projects,Faster time to market with new products,,,,,,,,,,,,,,,,,,,Above Average,Don't know,Above Average,Above Average,Don't know,Excellent,Excellent,Don't know,Don't know,Don't know,Don't know,Not at all influential,No,Very unlikely,No,,0,Daily,1-5,No,Don't know,,,,,,,,,,,,,,,,,,,,,,,We do not utilize a tool or methodology for open source compliance,,,No,,,"Other vendor’s paid version (e.g., Bitbucket)",,,,,,Development speed,Functionality,,,,,Technology flexibility and extensibility,,,,"IT management, including CIO, CISO, CTO"
11572383403,05/06/2020 10:37:49 AM,05/06/2020 10:47:00 AM,Consuming open source code in products or services,,,Initiating or releasing open source projects,,,,51-250,Never,Frequently,Frequently,Never,Never,Sometimes,Sometimes,61-80%,Yes,No,Yes,Yes,Yes,"No, but planning one",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In the next year,Yes,Software engineering and development,,No formal role,Increased developer recruitment and retention,,,,,,,,,,,Increased innovation,,,,,,,,Number of open source projects initiated,,,,Developer hiring and onboarding,Reach in open source communities,,,,,,,,,,,Setting a budget and estimating program costs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11572088426,05/06/2020 09:25:50 AM,05/06/2020 09:39:42 AM,Consuming open source code in products or services,Contributing to upstream open source projects,Influencing open source projects via leadership or maintainer roles,Initiating or releasing open source projects,Collaborating with peers across open source projects and/or foundations,,,"More than 10,000",Sometimes,Don't know,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,61-80%,Yes,Yes,Yes,Yes,Yes,Yes,Owning and overseeing the execution of open source strategy,,,Ensuring high-quality and frequent releases of code to open source communities,Engaging with developer communities so the company contributes back to other projects effectively,,Maintaining open source license compliance reviews and oversight,,,"Developing and delivering open source training, resources and documentation",,,Yes,Don't know,Software engineering and development,,Other (please specify),Contributor,Somewhat likely to increase,3-5 years,,,Better license compliance,Lower licensing fees,Lower support costs,,Increased contributions to in-house open source projects from external or third-party contributors,More awareness of open source use and commercial dependencies,,,,,"Culture change, with improved interaction among departments",,,,Fewer license violations,Faster compliance process,Volume of upstream code contributions,Number of open source projects initiated,Number of contributors,,"Developer velocity, efficiency, and/or productivity",,,Open source culture within the company,Time to market with new products,Project code quality,Cost savings,,,,,,"Insufficient budget, program costs",Internal awareness of the program,,,Getting teams on board with compliance and security approaches,,,,3 – Somewhat critical,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Don't know,Excellent,Excellent,Excellent,Average,Excellent,Excellent,Don't know,Average,Don't know,Don't know,Very influential,Yes,Very likely,Don't know,,11-50,Weekly,0,Yes,MIT,,,,,,FOSSA,,GitHub,,,,,,,,,,,,WhiteSource,,,,,,Yes,GitHub paid version,,,,,,,,Development speed,,,,,,Technology flexibility and extensibility,Total cost of ownership (licenses and developer time),,,Developer or software engineer
